,date,region,confirmed,active,cured,deaths
25116,2021-10-09,Telangana,667535,4345.0,659263.0,3927.0
25117,2021-10-10,Telangana,667725,4288.0,659508.0,3929.0
25118,2021-10-11,Telangana,667887,4235.0,659722.0,3930.0
25119,2021-10-12,Telangana,668070,4196.0,659942.0,3932.0
25120,2021-10-13,Telangana,668266,4190.0,660143.0,3933.0
25121,2021-10-14,Telangana,668450,4211.0,660305.0,3934.0
25122,2021-10-15,Telangana,668618,4171.0,660512.0,3935.0
25123,2021-10-16,Telangana,668722,4056.0,660730.0,3936.0
25124,2021-10-17,Telangana,668833,3979.0,660917.0,3937.0
25125,2021-10-18,Telangana,668955,3924.0,661093.0,3938.0
25126,2021-10-19,Telangana,669163,3929.0,661294.0,3940.0
25127,2021-10-20,Telangana,669365,3940.0,661484.0,3941.0
25128,2021-10-21,Telangana,669556,3968.0,661646.0,3942.0
25129,2021-10-22,Telangana,669739,3967.0,661829.0,3943.0
25130,2021-10-23,Telangana,669932,3963.0,662025.0,3944.0
25131,2021-10-24,Telangana,670139,3984.0,662209.0,3946.0
25132,2021-10-25,Telangana,670274,3950.0,662377.0,3947.0
25133,2021-10-26,Telangana,670453,4023.0,662481.0,3949.0
25134,2021-10-27,Telangana,670643,4101.0,662592.0,3950.0
25135,2021-10-28,Telangana,670829,4164.0,662714.0,3951.0
25136,2021-10-29,Telangana,671000,4126.0,662922.0,3952.0
25137,2021-10-30,Telangana,671174,4096.0,663124.0,3954.0
25138,2021-10-31,Telangana,671342,4072.0,663315.0,3955.0
25139,2021-11-01,Telangana,671463,4009.0,663498.0,3956.0
25140,2021-11-02,Telangana,671623,3974.0,663691.0,3958.0
25141,2021-11-04,Telangana,671946,3953.0,664033.0,3960.0
25142,2021-11-05,Telangana,672052,3879.0,664212.0,3961.0
25143,2021-11-06,Telangana,672203,3838.0,664402.0,3963.0
25144,2021-11-07,Telangana,672367,3815.0,664588.0,3964.0
25145,2021-11-08,Telangana,672489,3764.0,664759.0,3966.0
25146,2021-11-09,Telangana,672650,3750.0,664933.0,3967.0
25147,2021-11-10,Telangana,672823,3754.0,665101.0,3968.0
25148,2021-11-11,Telangana,672987,3746.0,665272.0,3969.0
25149,2021-11-12,Telangana,673140,3737.0,665432.0,3971.0
25150,2021-11-14,Telangana,673469,3741.0,665755.0,3973.0
25151,2021-11-15,Telangana,673574,3740.0,665861.0,3973.0
25152,2021-11-16,Telangana,673722,3735.0,666012.0,3975.0
25153,2021-11-17,Telangana,673889,3737.0,666176.0,3976.0
25154,2021-11-18,Telangana,674037,3712.0,666348.0,3977.0
25155,2021-11-19,Telangana,666509,-3978.0,666509.0,3978.0
25156,2021-11-20,Telangana,674318,3657.0,666682.0,3979.0
25157,2021-11-22,Telangana,674555,3575.0,666999.0,3981.0
25158,2021-11-23,Telangana,674692,3538.0,667171.0,3983.0
25159,2021-11-24,Telangana,674845,3533.0,667328.0,3984.0
25160,2021-11-25,Telangana,675001,3533.0,667483.0,3985.0
25161,2021-11-26,Telangana,675148,3531.0,667631.0,3986.0
25162,2021-11-27,Telangana,675319,3534.0,667798.0,3987.0
25163,2021-11-28,Telangana,675479,3545.0,667946.0,3988.0
25164,2021-11-29,Telangana,675614,3535.0,668090.0,3989.0
25165,2021-11-30,Telangana,675798,3581.0,668227.0,3990.0
25166,2021-12-02,Telangana,676187,3630.0,668564.0,3993.0
25167,2021-12-05,Telangana,676787,3779.0,669010.0,3998.0
25168,2021-12-06,Telangana,676943,3787.0,669157.0,3999.0
25169,2021-12-07,Telangana,677138,3810.0,669328.0,4000.0
25170,2021-12-08,Telangana,677341,3852.0,669488.0,4001.0
25171,2021-12-09,Telangana,677546,3871.0,669673.0,4002.0
25172,2021-12-12,Telangana,678142,3891.0,670246.0,4005.0
25173,2021-12-13,Telangana,678288,3846.0,670435.0,4007.0
25174,2021-12-14,Telangana,678478,3837.0,670633.0,4008.0
25175,2021-12-15,Telangana,678688,3833.0,670846.0,4009.0
25176,2021-12-16,Telangana,678874,3812.0,671052.0,4010.0
25177,2021-12-17,Telangana,679064,3805.0,671247.0,4012.0
25178,2021-12-18,Telangana,679245,3782.0,671450.0,4013.0
25179,2021-12-19,Telangana,679430,3761.0,671655.0,4014.0
25180,2021-12-20,Telangana,679564,3693.0,671856.0,4015.0
25181,2021-12-21,Telangana,679720,3642.0,672063.0,4015.0
25182,2021-12-22,Telangana,679892,3625.0,672251.0,4016.0
25183,2021-12-23,Telangana,680074,3610.0,672447.0,4017.0
25184,2021-12-24,Telangana,680251,3596.0,672637.0,4018.0
25185,2021-12-25,Telangana,680413,3547.0,672847.0,4019.0
25186,2021-12-26,Telangana,680553,3499.0,673033.0,4021.0
25187,2021-12-27,Telangana,680662,3417.0,673223.0,4022.0
25188,2021-12-28,Telangana,680844,3417.0,673404.0,4023.0
25189,2021-12-29,Telangana,681072,3459.0,673589.0,4024.0
25190,2021-12-30,Telangana,681307,3490.0,673793.0,4024.0
25191,2021-12-31,Telangana,681587,3563.0,673999.0,4025.0
25192,2022-01-01,Telangana,681898,3650.0,674221.0,4027.0
25193,2022-01-02,Telangana,682215,3733.0,674453.0,4029.0
25194,2022-01-03,Telangana,682489,3779.0,674680.0,4030.0
25195,2022-01-04,Telangana,682971,4048.0,674892.0,4031.0
25196,2022-01-05,Telangana,684023,4858.0,675132.0,4033.0
25197,2022-01-06,Telangana,685543,6168.0,675341.0,4034.0
25198,2022-01-07,Telangana,687456,7847.0,675573.0,4036.0
25199,2022-01-08,Telangana,689751,9861.0,675851.0,4039.0
25200,2022-01-09,Telangana,692357,12180.0,676136.0,4041.0
25201,2022-01-10,Telangana,694030,13522.0,676466.0,4042.0
25202,2022-01-11,Telangana,695855,14995.0,676817.0,4043.0
25203,2022-01-12,Telangana,697775,16496.0,677234.0,4045.0
25204,2022-01-13,Telangana,700094,18339.0,677708.0,4047.0
25205,2022-01-14,Telangana,702801,20462.0,678290.0,4049.0
25206,2022-01-15,Telangana,705199,21676.0,679471.0,4052.0
25207,2022-01-16,Telangana,707162,22017.0,681091.0,4054.0
25208,2022-01-17,Telangana,709209,22048.0,683104.0,4057.0
25209,2022-01-18,Telangana,711656,22197.0,685399.0,4060.0
25210,2022-01-19,Telangana,714639,22472.0,688105.0,4062.0
25211,2022-01-20,Telangana,718196,24253.0,689878.0,4065.0
25212,2022-01-21,Telangana,722403,26633.0,691703.0,4067.0
25213,2022-01-22,Telangana,726819,29127.0,693623.0,4069.0
25214,2022-01-23,Telangana,731212,31199.0,695942.0,4071.0
25215,2022-01-24,Telangana,734815,32094.0,698649.0,4072.0
25216,2022-01-25,Telangana,738795,33673.0,701047.0,4075.0
25217,2022-01-26,Telangana,743354,36269.0,703008.0,4077.0
25218,2022-01-27,Telangana,747155,38023.0,705054.0,4078.0
25219,2022-01-28,Telangana,751099,39520.0,707498.0,4081.0
25220,2022-01-29,Telangana,754976,40414.0,710479.0,4083.0
25221,2022-01-30,Telangana,758566,40447.0,714034.0,4085.0
25222,2022-01-31,Telangana,761050,38723.0,718241.0,4086.0
25223,2022-02-01,Telangana,763911,37168.0,722654.0,4089.0
25224,2022-02-03,Telangana,769407,34665.0,730648.0,4094.0
25225,2022-02-04,Telangana,771828,33104.0,734628.0,4096.0
25226,2022-02-05,Telangana,774215,30931.0,739187.0,4097.0
25227,2022-02-06,Telangana,776313,29226.0,742988.0,4099.0
25228,2022-02-07,Telangana,777530,26498.0,746932.0,4100.0
25229,2022-02-08,Telangana,778910,24000.0,750809.0,4101.0
25230,2022-02-09,Telangana,779971,21470.0,754399.0,4102.0
25231,2022-02-10,Telangana,780836,19850.0,756883.0,4103.0
25232,2022-02-11,Telangana,781603,17754.0,759744.0,4105.0
25233,2022-02-12,Telangana,782336,15636.0,762594.0,4106.0
25234,2022-02-13,Telangana,783019,13674.0,765239.0,4106.0
25235,2022-02-14,Telangana,783448,11681.0,767660.0,4107.0
25236,2022-02-15,Telangana,784062,9908.0,770047.0,4107.0
25237,2022-02-16,Telangana,784631,8379.0,772145.0,4107.0
25238,2022-02-17,Telangana,785143,7673.0,773362.0,4108.0
25239,2022-02-18,Telangana,785596,6746.0,774742.0,4108.0
25240,2022-02-19,Telangana,786021,6111.0,775802.0,4108.0
25241,2022-02-20,Telangana,786422,5646.0,776667.0,4109.0
25242,2022-02-21,Telangana,786678,5135.0,777434.0,4109.0
25243,2022-02-22,Telangana,787063,4787.0,778167.0,4109.0
25244,2022-02-23,Telangana,787437,4477.0,778850.0,4110.0
25245,2022-02-24,Telangana,787785,4396.0,779279.0,4110.0
25246,2022-02-25,Telangana,788096,4092.0,779893.0,4111.0
25247,2022-02-26,Telangana,788383,3810.0,780462.0,4111.0
25248,2022-02-27,Telangana,788624,3539.0,780974.0,4111.0
25249,2022-02-28,Telangana,788775,3237.0,781427.0,4111.0
25250,2022-03-01,Telangana,788931,2968.0,781852.0,4111.0
25251,2022-03-02,Telangana,789083,2719.0,782253.0,4111.0
25252,2022-03-03,Telangana,789237,2607.0,782519.0,4111.0
25253,2022-03-04,Telangana,789401,2386.0,782904.0,4111.0
25254,2022-03-05,Telangana,789553,2164.0,783278.0,4111.0
25255,2022-03-06,Telangana,789676,1939.0,783626.0,4111.0
25256,2022-03-07,Telangana,789758,1710.0,783937.0,4111.0
25257,2022-03-08,Telangana,789860,1525.0,784224.0,4111.0
25258,2022-03-09,Telangana,789951,1375.0,784465.0,4111.0
25259,2022-03-10,Telangana,790043,1316.0,784616.0,4111.0
25260,2022-03-11,Telangana,790134,1223.0,784800.0,4111.0
25261,2022-03-12,Telangana,790224,1141.0,784972.0,4111.0
25262,2022-03-13,Telangana,790301,1064.0,785126.0,4111.0
25263,2022-03-14,Telangana,790351,950.0,785290.0,4111.0
25264,2022-03-15,Telangana,790418,865.0,785442.0,4111.0
25265,2022-03-16,Telangana,790499,823.0,785565.0,4111.0
25266,2022-03-17,Telangana,790574,816.0,785647.0,4111.0
25267,2022-03-18,Telangana,790637,777.0,785749.0,4111.0
25268,2022-03-19,Telangana,790689,738.0,785840.0,4111.0
25269,2022-03-20,Telangana,790756,713.0,785932.0,4111.0
25270,2022-03-21,Telangana,790791,657.0,786023.0,4111.0
25271,2022-03-22,Telangana,790864,639.0,786114.0,4111.0
25272,2022-03-23,Telangana,790917,615.0,786191.0,4111.0
25273,2022-03-24,Telangana,790989,637.0,786241.0,4111.0
25274,2022-03-25,Telangana,791038,619.0,786308.0,4111.0
25275,2022-03-26,Telangana,791074,575.0,786388.0,4111.0
25276,2022-03-27,Telangana,791110,536.0,786463.0,4111.0
25277,2022-03-28,Telangana,791151,514.0,786526.0,4111.0
25278,2022-03-29,Telangana,791181,492.0,786578.0,4111.0
25279,2022-03-30,Telangana,791213,457.0,786645.0,4111.0
25280,2022-03-31,Telangana,791253,462.0,786680.0,4111.0
25281,2022-04-01,Telangana,791284,420.0,786753.0,4111.0
25282,2022-04-02,Telangana,791309,392.0,786806.0,4111.0
25283,2022-04-03,Telangana,791316,327.0,786878.0,4111.0
25284,2022-04-04,Telangana,791328,290.0,786927.0,4111.0
25285,2022-04-05,Telangana,791345,271.0,786963.0,4111.0
25286,2022-04-06,Telangana,791375,260.0,787004.0,4111.0
25287,2022-04-07,Telangana,791397,252.0,787034.0,4111.0
25288,2022-04-08,Telangana,791426,249.0,787066.0,4111.0
25289,2022-04-11,Telangana,791498,214.0,787173.0,4111.0
25290,2022-04-12,Telangana,791522,213.0,787198.0,4111.0
25291,2022-04-13,Telangana,791542,226.0,787205.0,4111.0
25292,2022-04-14,Telangana,791561,233.0,787217.0,4111.0
25293,2022-04-15,Telangana,791580,235.0,787234.0,4111.0
25294,2022-04-16,Telangana,791595,220.0,787264.0,4111.0
25295,2022-04-17,Telangana,791595,220.0,787264.0,4111.0
25296,2022-04-18,Telangana,791619,222.0,787286.0,4111.0
25297,2022-04-21,Telangana,791692,194.0,787387.0,4111.0
25298,2022-04-22,Telangana,791709,187.0,787411.0,4111.0
25299,2022-04-23,Telangana,791741,199.0,787431.0,4111.0
25300,2022-04-24,Telangana,791772,211.0,787450.0,4111.0
25301,2022-04-25,Telangana,791793,213.0,787469.0,4111.0
25302,2022-04-26,Telangana,791827,232.0,787484.0,4111.0
25303,2022-04-27,Telangana,791857,238.0,787508.0,4111.0
25304,2022-04-28,Telangana,791906,276.0,787519.0,4111.0
25305,2022-04-29,Telangana,791946,296.0,787539.0,4111.0
25306,2022-04-30,Telangana,791978,306.0,787561.0,4111.0
25307,2022-05-01,Telangana,792012,320.0,787581.0,4111.0
25308,2022-05-02,Telangana,792044,335.0,787598.0,4111.0
25309,2022-05-03,Telangana,792072,331.0,787630.0,4111.0
25310,2022-05-04,Telangana,792108,336.0,787661.0,4111.0
25311,2022-05-05,Telangana,792147,354.0,787682.0,4111.0
25312,2022-05-06,Telangana,792191,364.0,787716.0,4111.0
25313,2022-05-07,Telangana,792253,396.0,787746.0,4111.0
25314,2022-05-08,Telangana,792295,389.0,787795.0,4111.0
25315,2022-05-10,Telangana,792361,383.0,787867.0,4111.0
25316,2022-05-11,Telangana,792389,377.0,787901.0,4111.0
25317,2022-05-12,Telangana,792435,391.0,787933.0,4111.0
25318,2022-05-13,Telangana,792474,402.0,787961.0,4111.0
25319,2022-05-14,Telangana,792526,418.0,787997.0,4111.0
25320,2022-05-16,Telangana,792599,408.0,788080.0,4111.0
25321,2022-05-17,Telangana,792627,374.0,788142.0,4111.0
25322,2022-05-18,Telangana,792665,370.0,788184.0,4111.0
25323,2022-05-19,Telangana,792710,383.0,788216.0,4111.0
25324,2022-05-20,Telangana,792757,396.0,788250.0,4111.0
25325,2022-05-21,Telangana,792802,413.0,788278.0,4111.0
25326,2022-05-22,Telangana,792842,407.0,788324.0,4111.0
25327,2022-05-23,Telangana,792871,397.0,788363.0,4111.0
25328,2022-05-24,Telangana,792898,372.0,788415.0,4111.0
25329,2022-05-25,Telangana,792948,377.0,788460.0,4111.0
25330,2022-05-26,Telangana,792997,398.0,788488.0,4111.0
25331,2022-05-27,Telangana,793044,417.0,788516.0,4111.0
25332,2022-05-28,Telangana,793090,425.0,788554.0,4111.0
25333,2022-05-29,Telangana,793133,423.0,788599.0,4111.0
25334,2022-05-30,Telangana,793176,419.0,788646.0,4111.0
25335,2022-05-31,Telangana,793218,416.0,788691.0,4111.0
25336,2022-06-01,Telangana,793277,435.0,788731.0,4111.0
25337,2022-06-02,Telangana,793352,481.0,788760.0,4111.0
25338,2022-06-03,Telangana,793419,521.0,788787.0,4111.0
25339,2022-06-04,Telangana,793468,520.0,788837.0,4111.0
25340,2022-06-05,Telangana,793544,547.0,788886.0,4111.0
25341,2022-06-06,Telangana,793607,563.0,788933.0,4111.0
25342,2022-06-07,Telangana,793672,582.0,788979.0,4111.0
25343,2022-06-09,Telangana,793907,731.0,789065.0,4111.0
25344,2022-06-10,Telangana,794029,811.0,789107.0,4111.0
25345,2022-06-11,Telangana,794184,907.0,789166.0,4111.0
25346,2022-06-12,Telangana,794329,977.0,789241.0,4111.0
25347,2022-06-13,Telangana,794458,1039.0,789308.0,4111.0
25348,2022-06-14,Telangana,794584,1116.0,789357.0,4111.0
25349,2022-06-15,Telangana,794803,1259.0,789433.0,4111.0
25350,2022-06-16,Telangana,795008,1401.0,789496.0,4111.0
25351,2022-06-17,Telangana,795293,1621.0,789561.0,4111.0
25352,2022-06-18,Telangana,795572,1781.0,789680.0,4111.0
25353,2022-06-19,Telangana,795819,1912.0,789796.0,4111.0
25354,2022-06-20,Telangana,796055,2026.0,789918.0,4111.0
25355,2022-06-21,Telangana,796301,2117.0,790073.0,4111.0
25356,2022-06-22,Telangana,796704,2375.0,790218.0,4111.0
25357,2022-06-23,Telangana,797138,2680.0,790347.0,4111.0
25358,2022-06-24,Telangana,797632,3048.0,790473.0,4111.0
25359,2022-06-25,Telangana,798125,3322.0,790692.0,4111.0
25360,2022-06-26,Telangana,798621,3613.0,790897.0,4111.0
25361,2022-06-27,Telangana,799055,3762.0,791182.0,4111.0
25362,2022-06-28,Telangana,799532,3960.0,791461.0,4111.0
25363,2022-06-29,Telangana,799991,4172.0,791708.0,4111.0
25364,2022-06-30,Telangana,800476,4421.0,791944.0,4111.0
25365,2020-04-07,Tripura,1,1.0,0.0,0.0
25366,2020-04-08,Tripura,1,1.0,0.0,0.0
25367,2020-04-09,Tripura,1,1.0,0.0,0.0
25368,2020-04-10,Tripura,1,1.0,0.0,0.0
25369,2020-04-11,Tripura,1,1.0,0.0,0.0
25370,2020-04-12,Tripura,2,2.0,0.0,0.0
25371,2020-04-13,Tripura,2,2.0,0.0,0.0
25372,2020-04-14,Tripura,2,2.0,0.0,0.0
25373,2020-04-15,Tripura,2,2.0,0.0,0.0
25374,2020-04-16,Tripura,2,1.0,1.0,0.0
25375,2020-04-17,Tripura,2,1.0,1.0,0.0
25376,2020-04-18,Tripura,2,1.0,1.0,0.0
25377,2020-04-19,Tripura,2,1.0,1.0,0.0
25378,2020-04-20,Tripura,2,1.0,1.0,0.0
25379,2020-04-21,Tripura,2,1.0,1.0,0.0
25380,2020-04-22,Tripura,2,1.0,1.0,0.0
25381,2020-04-23,Tripura,2,1.0,1.0,0.0
25382,2020-04-24,Tripura,2,1.0,1.0,0.0
25383,2020-04-25,Tripura,2,1.0,1.0,0.0
25384,2020-04-26,Tripura,2,0.0,2.0,0.0
25385,2020-04-27,Tripura,2,0.0,2.0,0.0
25386,2020-04-28,Tripura,2,0.0,2.0,0.0
25387,2020-04-29,Tripura,2,0.0,2.0,0.0
25388,2020-04-30,Tripura,2,0.0,2.0,0.0
25389,2020-05-01,Tripura,2,0.0,2.0,0.0
25390,2020-05-02,Tripura,2,0.0,2.0,0.0
25391,2020-05-03,Tripura,4,2.0,2.0,0.0
25392,2020-05-04,Tripura,16,14.0,2.0,0.0
25393,2020-05-05,Tripura,29,27.0,2.0,0.0
25394,2020-05-06,Tripura,43,41.0,2.0,0.0
25395,2020-05-07,Tripura,43,41.0,2.0,0.0
25396,2020-05-08,Tripura,65,63.0,2.0,0.0
25397,2020-05-09,Tripura,118,116.0,2.0,0.0
25398,2020-05-10,Tripura,134,132.0,2.0,0.0
25399,2020-05-11,Tripura,150,148.0,2.0,0.0
25400,2020-05-12,Tripura,152,150.0,2.0,0.0
25401,2020-05-13,Tripura,154,152.0,2.0,0.0
25402,2020-05-14,Tripura,155,139.0,16.0,0.0
25403,2020-05-15,Tripura,156,127.0,29.0,0.0
25404,2020-05-16,Tripura,156,114.0,42.0,0.0
25405,2020-05-17,Tripura,167,103.0,64.0,0.0
25406,2020-05-18,Tripura,167,82.0,85.0,0.0
25407,2020-05-19,Tripura,167,82.0,85.0,0.0
25408,2020-05-20,Tripura,173,57.0,116.0,0.0
25409,2020-05-21,Tripura,173,40.0,133.0,0.0
25410,2020-05-22,Tripura,173,25.0,148.0,0.0
25411,2020-05-23,Tripura,175,23.0,152.0,0.0
25412,2020-05-24,Tripura,189,36.0,153.0,0.0
25413,2020-05-25,Tripura,191,26.0,165.0,0.0
25414,2020-05-26,Tripura,194,29.0,165.0,0.0
25415,2020-05-27,Tripura,207,42.0,165.0,0.0
25416,2020-05-28,Tripura,230,65.0,165.0,0.0
25417,2020-05-29,Tripura,242,75.0,167.0,0.0
25418,2020-05-30,Tripura,251,80.0,171.0,0.0
25419,2020-05-31,Tripura,268,96.0,172.0,0.0
25420,2020-06-01,Tripura,313,140.0,173.0,0.0
25421,2020-06-02,Tripura,420,247.0,173.0,0.0
25422,2020-06-03,Tripura,468,295.0,173.0,0.0
25423,2020-06-04,Tripura,468,295.0,173.0,0.0
25424,2020-06-05,Tripura,644,471.0,173.0,0.0
25425,2020-06-06,Tripura,692,519.0,173.0,0.0
25426,2020-06-07,Tripura,747,574.0,173.0,0.0
25427,2020-06-08,Tripura,800,608.0,192.0,0.0
25428,2020-06-09,Tripura,838,646.0,192.0,0.0
25429,2020-06-10,Tripura,864,671.0,192.0,1.0
25430,2020-06-11,Tripura,895,655.0,239.0,1.0
25431,2020-06-12,Tripura,913,634.0,278.0,1.0
25432,2020-06-13,Tripura,961,682.0,278.0,1.0
25433,2020-06-14,Tripura,1046,730.0,315.0,1.0
25434,2020-06-15,Tripura,1076,760.0,315.0,1.0
25435,2020-06-16,Tripura,1086,652.0,433.0,1.0
25436,2020-06-17,Tripura,1092,658.0,433.0,1.0
25437,2020-06-18,Tripura,1135,578.0,556.0,1.0
25438,2020-06-19,Tripura,1155,515.0,639.0,1.0
25439,2020-06-20,Tripura,1178,520.0,657.0,1.0
25440,2020-06-21,Tripura,1186,505.0,680.0,1.0
25441,2020-06-22,Tripura,1221,461.0,759.0,1.0
25442,2020-06-23,Tripura,1237,454.0,782.0,1.0
25443,2020-06-24,Tripura,1259,451.0,807.0,1.0
25444,2020-06-25,Tripura,1259,361.0,897.0,1.0
25445,2020-06-26,Tripura,1290,270.0,1019.0,1.0
25446,2020-06-27,Tripura,1325,269.0,1055.0,1.0
25447,2020-06-28,Tripura,1334,262.0,1071.0,1.0
25448,2020-06-29,Tripura,1346,266.0,1079.0,1.0
25449,2020-06-30,Tripura,1380,294.0,1085.0,1.0
25450,2020-07-01,Tripura,1388,301.0,1086.0,1.0
25451,2020-07-02,Tripura,1396,302.0,1093.0,1.0
25452,2020-07-03,Tripura,1435,288.0,1146.0,1.0
25453,2020-07-04,Tripura,1525,325.0,1199.0,1.0
25454,2020-07-05,Tripura,1546,343.0,1202.0,1.0
25455,2020-07-06,Tripura,1568,365.0,1202.0,1.0
25456,2020-07-07,Tripura,1680,460.0,1219.0,1.0
25457,2020-07-08,Tripura,1704,455.0,1248.0,1.0
25458,2020-07-09,Tripura,1761,436.0,1324.0,1.0
25459,2020-07-10,Tripura,1776,437.0,1338.0,1.0
25460,2020-07-11,Tripura,1918,545.0,1372.0,1.0
25461,2020-07-12,Tripura,1949,572.0,1375.0,2.0
25462,2020-07-13,Tripura,2054,631.0,1421.0,2.0
25463,2020-07-14,Tripura,2080,603.0,1475.0,2.0
25464,2020-07-15,Tripura,2170,630.0,1538.0,2.0
25465,2020-07-16,Tripura,2268,661.0,1604.0,3.0
25466,2020-07-17,Tripura,2283,676.0,1604.0,3.0
25467,2020-07-18,Tripura,2366,679.0,1684.0,3.0
25468,2020-07-19,Tripura,2654,914.0,1735.0,5.0
25469,2020-07-20,Tripura,2878,1114.0,1759.0,5.0
25470,2020-07-21,Tripura,3079,1227.0,1845.0,7.0
25471,2020-07-22,Tripura,3331,1397.0,1926.0,8.0
25472,2020-07-23,Tripura,3449,1408.0,2032.0,9.0
25473,2020-07-24,Tripura,3656,1574.0,2072.0,10.0
25474,2020-07-25,Tripura,3759,1617.0,2131.0,11.0
25475,2020-07-26,Tripura,3862,1642.0,2209.0,11.0
25476,2020-07-27,Tripura,3900,1526.0,2361.0,13.0
25477,2020-07-28,Tripura,4049,1565.0,2467.0,17.0
25478,2020-07-29,Tripura,4269,1627.0,2621.0,21.0
25479,2020-07-30,Tripura,4485,1786.0,2678.0,21.0
25480,2020-07-31,Tripura,4706,1723.0,2962.0,21.0
25481,2020-08-01,Tripura,4978,1630.0,3327.0,21.0
25482,2020-08-02,Tripura,5233,1747.0,3463.0,23.0
25483,2020-08-03,Tripura,5374,1742.0,3605.0,27.0
25484,2020-08-04,Tripura,5505,1802.0,3675.0,28.0
25485,2020-08-05,Tripura,5628,1873.0,3725.0,30.0
25486,2020-08-06,Tripura,5725,1901.0,3793.0,31.0
25487,2020-08-07,Tripura,5853,1957.0,3860.0,36.0
25488,2020-08-08,Tripura,5999,1878.0,4084.0,37.0
25489,2020-08-09,Tripura,6146,1929.0,4176.0,41.0
25490,2020-08-10,Tripura,6208,1723.0,4443.0,42.0
25491,2020-08-11,Tripura,6372,1673.0,4656.0,43.0
25492,2020-08-12,Tripura,6482,1601.0,4838.0,43.0
25493,2020-08-13,Tripura,6603,1647.0,4912.0,44.0
25494,2020-08-14,Tripura,6767,1706.0,5015.0,46.0
25495,2020-08-15,Tripura,6934,1796.0,5088.0,50.0
25496,2020-08-16,Tripura,7061,1855.0,5151.0,55.0
25497,2020-08-17,Tripura,7204,1859.0,5286.0,59.0
25498,2020-08-18,Tripura,7409,1943.0,5404.0,62.0
25499,2020-08-19,Tripura,7645,2083.0,5497.0,65.0
25500,2020-08-20,Tripura,7835,2205.0,5565.0,65.0
25501,2020-08-21,Tripura,8091,2373.0,5649.0,69.0
25502,2020-08-22,Tripura,8371,2240.0,6061.0,70.0
25503,2020-08-23,Tripura,8702,2448.0,6182.0,72.0
25504,2020-08-24,Tripura,8902,2488.0,6341.0,73.0
25505,2020-08-25,Tripura,9195,2703.0,6414.0,78.0
25506,2020-08-26,Tripura,9523,2866.0,6574.0,83.0
25507,2020-08-27,Tripura,9908,3126.0,6697.0,85.0
25508,2020-08-28,Tripura,10414,3486.0,6839.0,89.0
25509,2020-08-29,Tripura,10857,3726.0,7037.0,94.0
25510,2020-08-30,Tripura,11307,3977.0,7232.0,98.0
25511,2020-08-31,Tripura,11644,4108.0,7433.0,103.0
25512,2020-09-01,Tripura,12153,4366.0,7674.0,113.0
25513,2020-09-02,Tripura,12702,4737.0,7847.0,118.0
25514,2020-09-03,Tripura,13292,5133.0,8033.0,126.0
25515,2020-09-04,Tripura,13816,5475.0,8212.0,129.0
25516,2020-09-05,Tripura,14507,5888.0,8483.0,136.0
25517,2020-09-06,Tripura,15109,6220.0,8745.0,144.0
25518,2020-09-07,Tripura,15508,6311.0,9048.0,149.0
25519,2020-09-08,Tripura,16135,6641.0,9342.0,152.0
25520,2020-09-09,Tripura,16717,6903.0,9653.0,161.0
25521,2020-09-10,Tripura,17252,7086.0,9993.0,173.0
25522,2020-09-11,Tripura,17811,7383.0,10255.0,173.0
25523,2020-09-12,Tripura,18281,7365.0,10734.0,182.0
25524,2020-09-13,Tripura,18910,7584.0,11132.0,194.0
25525,2020-09-14,Tripura,19165,7429.0,11536.0,200.0
25526,2020-09-15,Tripura,19696,7564.0,11925.0,207.0
25527,2020-09-16,Tripura,20150,7498.0,12435.0,217.0
25528,2020-09-17,Tripura,20676,7498.0,12956.0,222.0
25529,2020-09-18,Tripura,20949,7162.0,13559.0,228.0
25530,2020-09-19,Tripura,21484,7107.0,14142.0,235.0
25531,2020-09-20,Tripura,22032,6983.0,14810.0,239.0
25532,2020-09-21,Tripura,22275,6566.0,15464.0,245.0
25533,2020-09-22,Tripura,22834,6700.0,15883.0,251.0
25534,2020-09-23,Tripura,23338,6599.0,16486.0,253.0
25535,2020-09-24,Tripura,23789,6551.0,16978.0,260.0
25536,2020-09-25,Tripura,24130,6378.0,17487.0,265.0
25537,2020-09-26,Tripura,24408,6148.0,17992.0,268.0
25538,2020-09-27,Tripura,24728,6066.0,18392.0,270.0
25539,2020-09-28,Tripura,24921,5689.0,18959.0,273.0
25540,2020-09-29,Tripura,25353,5874.0,19203.0,276.0
25541,2020-09-30,Tripura,25734,5765.0,19692.0,277.0
25542,2020-10-01,Tripura,26066,5691.0,20092.0,283.0
25543,2020-10-02,Tripura,26362,5480.0,20596.0,286.0
25544,2020-10-03,Tripura,26552,5366.0,20897.0,289.0
25545,2020-10-04,Tripura,26874,5171.0,21410.0,293.0
25546,2020-10-05,Tripura,27033,4858.0,21876.0,299.0
25547,2020-10-06,Tripura,27308,4876.0,22131.0,301.0
25548,2020-10-07,Tripura,27545,4621.0,22623.0,301.0
25549,2020-10-08,Tripura,27759,4389.0,23066.0,304.0
25550,2020-10-09,Tripura,27982,4197.0,23474.0,311.0
25551,2020-10-10,Tripura,28153,4039.0,23801.0,313.0
25552,2020-10-11,Tripura,28352,3951.0,24086.0,315.0
25553,2020-10-12,Tripura,28461,3742.0,24403.0,316.0
25554,2020-10-13,Tripura,28678,3738.0,24623.0,317.0
